timestamp,buyer,seller,symbol,currency,price,quantity,day,source_file,bid_price_1,ask_price_1,mid_price,spread,aggressor_side,signed_qty
784200,,,TOMATOES,XIRECS,5023.0,3,-2,trades_round_0_day_-2.csv,5010,5023,5016.5,13,buy,3
786500,,,TOMATOES,XIRECS,5023.0,3,-2,trades_round_0_day_-2.csv,5010,5023,5016.5,13,buy,3
792000,,,EMERALDS,XIRECS,10008.0,4,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,4
793300,,,TOMATOES,XIRECS,5025.0,5,-2,trades_round_0_day_-2.csv,5011,5025,5018.0,14,buy,5
796100,,,TOMATOES,XIRECS,5025.0,5,-2,trades_round_0_day_-2.csv,5016,5025,5020.5,9,buy,5
797300,,,TOMATOES,XIRECS,5025.0,2,-2,trades_round_0_day_-2.csv,5011,5025,5018.0,14,buy,2
797800,,,EMERALDS,XIRECS,9992.0,8,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-8
799100,,,TOMATOES,XIRECS,5028.0,5,-2,trades_round_0_day_-2.csv,5015,5028,5021.5,13,buy,5
799300,,,TOMATOES,XIRECS,5015.0,4,-2,trades_round_0_day_-2.csv,5015,5028,5021.5,13,sell,-4
800400,,,TOMATOES,XIRECS,5026.0,3,-2,trades_round_0_day_-2.csv,5013,5026,5019.5,13,buy,3
803000,,,TOMATOES,XIRECS,5025.0,3,-2,trades_round_0_day_-2.csv,5011,5025,5018.0,14,buy,3
806200,,,EMERALDS,XIRECS,9992.0,7,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-7
808200,,,TOMATOES,XIRECS,5015.0,4,-2,trades_round_0_day_-2.csv,5015,5028,5021.5,13,sell,-4
808900,,,EMERALDS,XIRECS,9992.0,3,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-3
808900,,,TOMATOES,XIRECS,5023.0,3,-2,trades_round_0_day_-2.csv,5023,5029,5026.0,6,sell,-3
811500,,,EMERALDS,XIRECS,9992.0,5,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-5
811900,,,TOMATOES,XIRECS,5027.0,5,-2,trades_round_0_day_-2.csv,5014,5027,5020.5,13,buy,5
814600,,,TOMATOES,XIRECS,5025.0,3,-2,trades_round_0_day_-2.csv,5018,5025,5021.5,7,buy,3
815100,,,TOMATOES,XIRECS,5033.0,5,-2,trades_round_0_day_-2.csv,5020,5033,5026.5,13,buy,5
815300,,,TOMATOES,XIRECS,5034.0,2,-2,trades_round_0_day_-2.csv,5020,5034,5027.0,14,buy,2
817800,,,EMERALDS,XIRECS,9992.0,4,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-4
818800,,,TOMATOES,XIRECS,5024.0,2,-2,trades_round_0_day_-2.csv,5024,5038,5031.0,14,sell,-2
822100,,,EMERALDS,XIRECS,9992.0,4,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-4
822100,,,TOMATOES,XIRECS,5023.0,5,-2,trades_round_0_day_-2.csv,5023,5036,5029.5,13,sell,-5
822200,,,TOMATOES,XIRECS,5023.0,3,-2,trades_round_0_day_-2.csv,5023,5037,5030.0,14,sell,-3
822500,,,EMERALDS,XIRECS,10008.0,7,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,7
822700,,,EMERALDS,XIRECS,10008.0,7,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,7
823100,,,EMERALDS,XIRECS,10008.0,3,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,3
824000,,,EMERALDS,XIRECS,9992.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-6
825300,,,TOMATOES,XIRECS,5034.0,4,-2,trades_round_0_day_-2.csv,5020,5034,5027.0,14,buy,4
826800,,,EMERALDS,XIRECS,9992.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-6
829300,,,TOMATOES,XIRECS,5018.0,3,-2,trades_round_0_day_-2.csv,5018,5032,5025.0,14,sell,-3
830400,,,TOMATOES,XIRECS,5032.0,4,-2,trades_round_0_day_-2.csv,5018,5032,5025.0,14,buy,4
833200,,,TOMATOES,XIRECS,5016.0,3,-2,trades_round_0_day_-2.csv,5016,5030,5023.0,14,sell,-3
833500,,,TOMATOES,XIRECS,5031.0,5,-2,trades_round_0_day_-2.csv,5017,5031,5024.0,14,buy,5
834700,,,EMERALDS,XIRECS,10008.0,8,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,8
837600,,,EMERALDS,XIRECS,10008.0,7,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,7
839200,,,EMERALDS,XIRECS,10008.0,3,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,3
845200,,,TOMATOES,XIRECS,5011.0,2,-2,trades_round_0_day_-2.csv,5011,5024,5017.5,13,sell,-2
846300,,,TOMATOES,XIRECS,5011.0,2,-2,trades_round_0_day_-2.csv,5011,5025,5018.0,14,sell,-2
846400,,,TOMATOES,XIRECS,5011.0,4,-2,trades_round_0_day_-2.csv,5011,5025,5018.0,14,sell,-4
848000,,,EMERALDS,XIRECS,10008.0,7,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,7
848300,,,TOMATOES,XIRECS,5011.0,5,-2,trades_round_0_day_-2.csv,5011,5024,5017.5,13,sell,-5
849500,,,EMERALDS,XIRECS,9992.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-6
851000,,,EMERALDS,XIRECS,10008.0,7,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,7
851300,,,TOMATOES,XIRECS,5015.0,5,-2,trades_round_0_day_-2.csv,5015,5029,5022.0,14,sell,-5
853700,,,TOMATOES,XIRECS,5029.0,5,-2,trades_round_0_day_-2.csv,5016,5029,5022.5,13,buy,5
855100,,,TOMATOES,XIRECS,5017.0,4,-2,trades_round_0_day_-2.csv,5017,5031,5024.0,14,sell,-4
856000,,,TOMATOES,XIRECS,5032.0,2,-2,trades_round_0_day_-2.csv,5019,5032,5025.5,13,buy,2
856600,,,TOMATOES,XIRECS,5032.0,4,-2,trades_round_0_day_-2.csv,5019,5032,5025.5,13,buy,4
858500,,,TOMATOES,XIRECS,5033.0,5,-2,trades_round_0_day_-2.csv,5020,5033,5026.5,13,buy,5
860200,,,TOMATOES,XIRECS,5019.0,2,-2,trades_round_0_day_-2.csv,5019,5033,5026.0,14,sell,-2
860400,,,TOMATOES,XIRECS,5033.0,5,-2,trades_round_0_day_-2.csv,5019,5033,5026.0,14,buy,5
861500,,,TOMATOES,XIRECS,5020.0,3,-2,trades_round_0_day_-2.csv,5020,5033,5026.5,13,sell,-3
862300,,,TOMATOES,XIRECS,5021.0,5,-2,trades_round_0_day_-2.csv,5021,5035,5028.0,14,sell,-5
864100,,,TOMATOES,XIRECS,5023.0,5,-2,trades_round_0_day_-2.csv,5023,5036,5029.5,13,sell,-5
864900,,,EMERALDS,XIRECS,9992.0,5,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-5
864900,,,TOMATOES,XIRECS,5038.0,4,-2,trades_round_0_day_-2.csv,5025,5038,5031.5,13,buy,4
867700,,,TOMATOES,XIRECS,5038.0,5,-2,trades_round_0_day_-2.csv,5024,5038,5031.0,14,buy,5
868200,,,EMERALDS,XIRECS,9992.0,5,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-5
868300,,,TOMATOES,XIRECS,5039.0,5,-2,trades_round_0_day_-2.csv,5025,5039,5032.0,14,buy,5
868600,,,TOMATOES,XIRECS,5025.0,4,-2,trades_round_0_day_-2.csv,5025,5038,5031.5,13,sell,-4
870400,,,EMERALDS,XIRECS,10008.0,7,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,7
871800,,,TOMATOES,XIRECS,5018.0,5,-2,trades_round_0_day_-2.csv,5018,5032,5025.0,14,sell,-5
873300,,,TOMATOES,XIRECS,5033.0,3,-2,trades_round_0_day_-2.csv,5020,5033,5026.5,13,buy,3
876000,,,TOMATOES,XIRECS,5018.0,2,-2,trades_round_0_day_-2.csv,5018,5031,5024.5,13,sell,-2
884000,,,TOMATOES,XIRECS,5021.0,2,-2,trades_round_0_day_-2.csv,5021,5035,5028.0,14,sell,-2
884100,,,TOMATOES,XIRECS,5021.0,4,-2,trades_round_0_day_-2.csv,5021,5034,5027.5,13,sell,-4
886000,,,TOMATOES,XIRECS,5022.0,5,-2,trades_round_0_day_-2.csv,5022,5036,5029.0,14,sell,-5
886600,,,TOMATOES,XIRECS,5036.0,2,-2,trades_round_0_day_-2.csv,5023,5036,5029.5,13,buy,2
889100,,,TOMATOES,XIRECS,5022.0,2,-2,trades_round_0_day_-2.csv,5022,5036,5029.0,14,sell,-2
889900,,,TOMATOES,XIRECS,5023.0,4,-2,trades_round_0_day_-2.csv,5023,5037,5030.0,14,sell,-4
890100,,,TOMATOES,XIRECS,5023.0,3,-2,trades_round_0_day_-2.csv,5023,5036,5029.5,13,sell,-3
891100,,,TOMATOES,XIRECS,5021.0,2,-2,trades_round_0_day_-2.csv,5021,5035,5028.0,14,sell,-2
891200,,,EMERALDS,XIRECS,10008.0,8,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,8
893200,,,TOMATOES,XIRECS,5021.0,4,-2,trades_round_0_day_-2.csv,5021,5035,5028.0,14,sell,-4
894700,,,TOMATOES,XIRECS,5038.0,5,-2,trades_round_0_day_-2.csv,5025,5038,5031.5,13,buy,5
895400,,,TOMATOES,XIRECS,5031.0,5,-2,trades_round_0_day_-2.csv,5031,5039,5035.0,8,sell,-5
896700,,,TOMATOES,XIRECS,5031.0,6,-2,trades_round_0_day_-2.csv,5025,5031,5028.0,6,buy,6
898100,,,TOMATOES,XIRECS,5040.0,4,-2,trades_round_0_day_-2.csv,5027,5040,5033.5,13,buy,4
898300,,,TOMATOES,XIRECS,5040.0,4,-2,trades_round_0_day_-2.csv,5026,5040,5033.0,14,buy,4
900000,,,TOMATOES,XIRECS,5037.0,3,-2,trades_round_0_day_-2.csv,5024,5037,5030.5,13,buy,3
901700,,,TOMATOES,XIRECS,5024.0,3,-2,trades_round_0_day_-2.csv,5024,5037,5030.5,13,sell,-3
902600,,,TOMATOES,XIRECS,5024.0,2,-2,trades_round_0_day_-2.csv,5024,5038,5031.0,14,sell,-2
906300,,,TOMATOES,XIRECS,5037.0,5,-2,trades_round_0_day_-2.csv,5024,5037,5030.5,13,buy,5
906500,,,TOMATOES,XIRECS,5038.0,3,-2,trades_round_0_day_-2.csv,5024,5038,5031.0,14,buy,3
909600,,,EMERALDS,XIRECS,10008.0,3,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,3
910000,,,TOMATOES,XIRECS,5020.0,4,-2,trades_round_0_day_-2.csv,5020,5034,5027.0,14,sell,-4
910800,,,TOMATOES,XIRECS,5020.0,4,-2,trades_round_0_day_-2.csv,5020,5034,5027.0,14,sell,-4
912100,,,TOMATOES,XIRECS,5017.0,3,-2,trades_round_0_day_-2.csv,5017,5031,5024.0,14,sell,-3
913500,,,TOMATOES,XIRECS,5015.0,5,-2,trades_round_0_day_-2.csv,5015,5029,5022.0,14,sell,-5
916800,,,TOMATOES,XIRECS,5020.0,5,-2,trades_round_0_day_-2.csv,5013,5020,5016.5,7,buy,5
919800,,,EMERALDS,XIRECS,10008.0,3,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,3
923000,,,TOMATOES,XIRECS,5019.0,2,-2,trades_round_0_day_-2.csv,5019,5033,5026.0,14,sell,-2
927400,,,EMERALDS,XIRECS,9992.0,5,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-5
928900,,,TOMATOES,XIRECS,5020.0,5,-2,trades_round_0_day_-2.csv,5020,5033,5026.5,13,sell,-5
932900,,,EMERALDS,XIRECS,10008.0,5,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,5
937200,,,TOMATOES,XIRECS,5032.0,4,-2,trades_round_0_day_-2.csv,5018,5032,5025.0,14,buy,4
940200,,,EMERALDS,XIRECS,10008.0,7,-2,trades_round_0_day_-2.csv,10000,10008,10004.0,8,buy,7
941100,,,TOMATOES,XIRECS,5019.0,5,-2,trades_round_0_day_-2.csv,5019,5032,5025.5,13,sell,-5
942400,,,EMERALDS,XIRECS,9992.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-6
943600,,,EMERALDS,XIRECS,9992.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-6
945100,,,TOMATOES,XIRECS,5028.0,4,-2,trades_round_0_day_-2.csv,5015,5028,5021.5,13,buy,4
947200,,,EMERALDS,XIRECS,10008.0,4,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,4
949400,,,EMERALDS,XIRECS,10008.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,6
949800,,,TOMATOES,XIRECS,5020.0,5,-2,trades_round_0_day_-2.csv,5007,5020,5013.5,13,buy,5
950000,,,EMERALDS,XIRECS,10008.0,8,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,8
950300,,,TOMATOES,XIRECS,5008.0,2,-2,trades_round_0_day_-2.csv,5008,5021,5014.5,13,sell,-2
950600,,,TOMATOES,XIRECS,5006.0,2,-2,trades_round_0_day_-2.csv,5006,5020,5013.0,14,sell,-2
952400,,,EMERALDS,XIRECS,9992.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-6
954600,,,EMERALDS,XIRECS,10008.0,5,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,5
957400,,,EMERALDS,XIRECS,10008.0,8,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,8
957800,,,TOMATOES,XIRECS,5020.0,2,-2,trades_round_0_day_-2.csv,5006,5020,5013.0,14,buy,2
958200,,,TOMATOES,XIRECS,5007.0,4,-2,trades_round_0_day_-2.csv,5007,5020,5013.5,13,sell,-4
960300,,,EMERALDS,XIRECS,10008.0,4,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,4
961000,,,TOMATOES,XIRECS,5017.0,5,-2,trades_round_0_day_-2.csv,5003,5017,5010.0,14,buy,5
961100,,,TOMATOES,XIRECS,5003.0,5,-2,trades_round_0_day_-2.csv,5003,5016,5009.5,13,sell,-5
962800,,,TOMATOES,XIRECS,5003.0,2,-2,trades_round_0_day_-2.csv,5003,5017,5010.0,14,sell,-2
965400,,,TOMATOES,XIRECS,5002.0,4,-2,trades_round_0_day_-2.csv,5002,5016,5009.0,14,sell,-4
966900,,,EMERALDS,XIRECS,10008.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,6
968300,,,TOMATOES,XIRECS,5015.0,4,-2,trades_round_0_day_-2.csv,5001,5015,5008.0,14,buy,4
969000,,,EMERALDS,XIRECS,10008.0,3,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,3
969000,,,TOMATOES,XIRECS,5016.0,2,-2,trades_round_0_day_-2.csv,5002,5016,5009.0,14,buy,2
969800,,,TOMATOES,XIRECS,5017.0,2,-2,trades_round_0_day_-2.csv,5004,5017,5010.5,13,buy,2
972700,,,TOMATOES,XIRECS,5016.0,2,-2,trades_round_0_day_-2.csv,5003,5016,5009.5,13,buy,2
973400,,,TOMATOES,XIRECS,5016.0,3,-2,trades_round_0_day_-2.csv,5002,5016,5009.0,14,buy,3
973600,,,TOMATOES,XIRECS,5003.0,2,-2,trades_round_0_day_-2.csv,5003,5016,5009.5,13,sell,-2
974800,,,TOMATOES,XIRECS,5002.0,5,-2,trades_round_0_day_-2.csv,5002,5016,5009.0,14,sell,-5
976300,,,TOMATOES,XIRECS,5004.0,5,-2,trades_round_0_day_-2.csv,5004,5018,5011.0,14,sell,-5
980300,,,TOMATOES,XIRECS,5019.0,3,-2,trades_round_0_day_-2.csv,5006,5019,5012.5,13,buy,3
985400,,,TOMATOES,XIRECS,5016.0,2,-2,trades_round_0_day_-2.csv,5002,5016,5009.0,14,buy,2
985800,,,TOMATOES,XIRECS,5015.0,2,-2,trades_round_0_day_-2.csv,5002,5015,5008.5,13,buy,2
986100,,,TOMATOES,XIRECS,5002.0,5,-2,trades_round_0_day_-2.csv,5002,5016,5009.0,14,sell,-5
988600,,,TOMATOES,XIRECS,5004.0,5,-2,trades_round_0_day_-2.csv,5004,5018,5011.0,14,sell,-5
989300,,,TOMATOES,XIRECS,5017.0,2,-2,trades_round_0_day_-2.csv,5003,5017,5010.0,14,buy,2
991500,,,TOMATOES,XIRECS,5017.0,2,-2,trades_round_0_day_-2.csv,5004,5017,5010.5,13,buy,2
991700,,,TOMATOES,XIRECS,5004.0,4,-2,trades_round_0_day_-2.csv,5004,5018,5011.0,14,sell,-4
3200,,,EMERALDS,XIRECS,9992.0,8,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-8
3400,,,TOMATOES,XIRECS,5009.0,2,-1,trades_round_0_day_-1.csv,4996,5009,5002.5,13,buy,2
5000,,,EMERALDS,XIRECS,9992.0,7,-1,trades_round_0_day_-1.csv,9992,10000,9996.0,8,sell,-7
7000,,,TOMATOES,XIRECS,5010.0,4,-1,trades_round_0_day_-1.csv,4997,5010,5003.5,13,buy,4
9600,,,TOMATOES,XIRECS,4999.0,5,-1,trades_round_0_day_-1.csv,4999,5013,5006.0,14,sell,-5
9900,,,TOMATOES,XIRECS,5000.0,4,-1,trades_round_0_day_-1.csv,5000,5013,5006.5,13,sell,-4
16400,,,TOMATOES,XIRECS,4996.0,2,-1,trades_round_0_day_-1.csv,4996,5010,5003.0,14,sell,-2
17900,,,TOMATOES,XIRECS,5009.0,2,-1,trades_round_0_day_-1.csv,4995,5009,5002.0,14,buy,2
22200,,,TOMATOES,XIRECS,5005.0,3,-1,trades_round_0_day_-1.csv,4991,5005,4998.0,14,buy,3
23500,,,TOMATOES,XIRECS,4989.0,3,-1,trades_round_0_day_-1.csv,4989,5002,4995.5,13,sell,-3
24600,,,TOMATOES,XIRECS,5002.0,5,-1,trades_round_0_day_-1.csv,4988,5002,4995.0,14,buy,5
26100,,,TOMATOES,XIRECS,4988.0,2,-1,trades_round_0_day_-1.csv,4988,5002,4995.0,14,sell,-2
31400,,,EMERALDS,XIRECS,10008.0,3,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,buy,3
34700,,,TOMATOES,XIRECS,4998.0,4,-1,trades_round_0_day_-1.csv,4984,4998,4991.0,14,buy,4
36400,,,TOMATOES,XIRECS,4986.0,2,-1,trades_round_0_day_-1.csv,4986,5000,4993.0,14,sell,-2
36700,,,TOMATOES,XIRECS,4985.0,2,-1,trades_round_0_day_-1.csv,4985,4998,4991.5,13,sell,-2
39400,,,TOMATOES,XIRECS,4978.0,2,-1,trades_round_0_day_-1.csv,4978,4992,4985.0,14,sell,-2
39900,,,EMERALDS,XIRECS,9992.0,7,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-7
42400,,,EMERALDS,XIRECS,9992.0,5,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-5
43900,,,TOMATOES,XIRECS,4989.0,5,-1,trades_round_0_day_-1.csv,4975,4989,4982.0,14,buy,5
51300,,,EMERALDS,XIRECS,9992.0,7,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-7
52800,,,TOMATOES,XIRECS,4994.0,4,-1,trades_round_0_day_-1.csv,4981,4994,4987.5,13,buy,4
53100,,,TOMATOES,XIRECS,4995.0,2,-1,trades_round_0_day_-1.csv,4982,4995,4988.5,13,buy,2
53600,,,TOMATOES,XIRECS,4996.0,2,-1,trades_round_0_day_-1.csv,4983,4996,4989.5,13,buy,2
54400,,,TOMATOES,XIRECS,4983.0,3,-1,trades_round_0_day_-1.csv,4983,4997,4990.0,14,sell,-3
55300,,,EMERALDS,XIRECS,9992.0,6,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-6
55700,,,EMERALDS,XIRECS,9992.0,4,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-4
59700,,,TOMATOES,XIRECS,4993.0,5,-1,trades_round_0_day_-1.csv,4980,4993,4986.5,13,buy,5
62700,,,EMERALDS,XIRECS,9992.0,8,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-8
64100,,,TOMATOES,XIRECS,4984.0,4,-1,trades_round_0_day_-1.csv,4984,4997,4990.5,13,sell,-4
66100,,,TOMATOES,XIRECS,4990.0,3,-1,trades_round_0_day_-1.csv,4990,4996,4993.0,6,sell,-3
66700,,,EMERALDS,XIRECS,10008.0,7,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,buy,7
67300,,,EMERALDS,XIRECS,9992.0,7,-1,trades_round_0_day_-1.csv,9992,10000,9996.0,8,sell,-7
70600,,,TOMATOES,XIRECS,4993.0,2,-1,trades_round_0_day_-1.csv,4980,4993,4986.5,13,buy,2
71200,,,TOMATOES,XIRECS,4993.0,2,-1,trades_round_0_day_-1.csv,4979,4993,4986.0,14,buy,2
73500,,,TOMATOES,XIRECS,4982.0,3,-1,trades_round_0_day_-1.csv,4982,4995,4988.5,13,sell,-3
73700,,,EMERALDS,XIRECS,9992.0,3,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-3
74200,,,TOMATOES,XIRECS,4996.0,3,-1,trades_round_0_day_-1.csv,4983,4996,4989.5,13,buy,3
75200,,,TOMATOES,XIRECS,4982.0,4,-1,trades_round_0_day_-1.csv,4982,4996,4989.0,14,sell,-4
78300,,,TOMATOES,XIRECS,4997.0,5,-1,trades_round_0_day_-1.csv,4984,4997,4990.5,13,buy,5
79100,,,TOMATOES,XIRECS,4984.0,5,-1,trades_round_0_day_-1.csv,4984,4997,4990.5,13,sell,-5
80300,,,TOMATOES,XIRECS,4985.0,3,-1,trades_round_0_day_-1.csv,4985,4999,4992.0,14,sell,-3
80400,,,EMERALDS,XIRECS,9992.0,3,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-3
80900,,,TOMATOES,XIRECS,4984.0,2,-1,trades_round_0_day_-1.csv,4984,4998,4991.0,14,sell,-2
81000,,,TOMATOES,XIRECS,4984.0,4,-1,trades_round_0_day_-1.csv,4984,4998,4991.0,14,sell,-4
81400,,,TOMATOES,XIRECS,4984.0,5,-1,trades_round_0_day_-1.csv,4984,4997,4990.5,13,sell,-5
83800,,,EMERALDS,XIRECS,9992.0,7,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-7
84500,,,TOMATOES,XIRECS,4979.0,3,-1,trades_round_0_day_-1.csv,4979,4993,4986.0,14,sell,-3
85500,,,TOMATOES,XIRECS,4977.0,2,-1,trades_round_0_day_-1.csv,4977,4990,4983.5,13,sell,-2
86000,,,TOMATOES,XIRECS,4991.0,5,-1,trades_round_0_day_-1.csv,4983,4991,4987.0,8,buy,5
87600,,,EMERALDS,XIRECS,9992.0,8,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-8
93900,,,EMERALDS,XIRECS,10008.0,7,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,buy,7
94000,,,TOMATOES,XIRECS,4978.0,3,-1,trades_round_0_day_-1.csv,4978,4984,4981.0,6,sell,-3
95100,,,EMERALDS,XIRECS,9992.0,7,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-7
96500,,,EMERALDS,XIRECS,10008.0,6,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,buy,6
97200,,,TOMATOES,XIRECS,4978.0,4,-1,trades_round_0_day_-1.csv,4978,4985,4981.5,7,sell,-4
97500,,,TOMATOES,XIRECS,4978.0,3,-1,trades_round_0_day_-1.csv,4978,4991,4984.5,13,sell,-3
98000,,,EMERALDS,XIRECS,9992.0,7,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-7
98400,,,EMERALDS,XIRECS,10008.0,7,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,buy,7
101200,,,EMERALDS,XIRECS,10008.0,6,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,buy,6
101600,,,EMERALDS,XIRECS,10000.0,6,-1,trades_round_0_day_-1.csv,9992,10000,9996.0,8,buy,6
103700,,,EMERALDS,XIRECS,9992.0,5,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-5
108000,,,EMERALDS,XIRECS,9992.0,4,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-4
110200,,,TOMATOES,XIRECS,4986.0,5,-1,trades_round_0_day_-1.csv,4986,4999,4992.5,13,sell,-5
110700,,,EMERALDS,XIRECS,9992.0,6,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-6
111900,,,TOMATOES,XIRECS,4986.0,3,-1,trades_round_0_day_-1.csv,4986,5000,4993.0,14,sell,-3
112000,,,TOMATOES,XIRECS,4999.0,4,-1,trades_round_0_day_-1.csv,4986,4999,4992.5,13,buy,4
113000,,,TOMATOES,XIRECS,4999.0,4,-1,trades_round_0_day_-1.csv,4993,4999,4996.0,6,buy,4
116300,,,TOMATOES,XIRECS,5001.0,2,-1,trades_round_0_day_-1.csv,4988,5001,4994.5,13,buy,2
120900,,,TOMATOES,XIRECS,4990.0,3,-1,trades_round_0_day_-1.csv,4990,5003,4996.5,13,sell,-3
124800,,,TOMATOES,XIRECS,4989.0,2,-1,trades_round_0_day_-1.csv,4989,5002,4995.5,13,sell,-2
128400,,,EMERALDS,XIRECS,9992.0,3,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-3
128700,,,TOMATOES,XIRECS,4988.0,3,-1,trades_round_0_day_-1.csv,4988,5001,4994.5,13,sell,-3
129000,,,TOMATOES,XIRECS,5001.0,2,-1,trades_round_0_day_-1.csv,4987,5001,4994.0,14,buy,2
130500,,,TOMATOES,XIRECS,4985.0,3,-1,trades_round_0_day_-1.csv,4985,4999,4992.0,14,sell,-3
130900,,,TOMATOES,XIRECS,4985.0,2,-1,trades_round_0_day_-1.csv,4985,4998,4991.5,13,sell,-2
131700,,,EMERALDS,XIRECS,10008.0,8,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,buy,8
131900,,,TOMATOES,XIRECS,4999.0,4,-1,trades_round_0_day_-1.csv,4986,4999,4992.5,13,buy,4
132100,,,EMERALDS,XIRECS,9992.0,6,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-6
132100,,,TOMATOES,XIRECS,4986.0,4,-1,trades_round_0_day_-1.csv,4986,5000,4993.0,14,sell,-4
133400,,,TOMATOES,XIRECS,5001.0,4,-1,trades_round_0_day_-1.csv,4987,5001,4994.0,14,buy,4
133700,,,EMERALDS,XIRECS,10008.0,8,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,buy,8
133900,,,EMERALDS,XIRECS,9992.0,3,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-3
135500,,,EMERALDS,XIRECS,9992.0,5,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-5
135600,,,EMERALDS,XIRECS,9992.0,7,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-7
136200,,,TOMATOES,XIRECS,4987.0,4,-1,trades_round_0_day_-1.csv,4987,5001,4994.0,14,sell,-4
137600,,,TOMATOES,XIRECS,5001.0,5,-1,trades_round_0_day_-1.csv,4987,5001,4994.0,14,buy,5
141300,,,EMERALDS,XIRECS,9992.0,6,-1,trades_round_0_day_-1.csv,9992,10008,10000.0,16,sell,-6
141700,,,TOMATOES,XIRECS,4997.0,5,-1,trades_round_0_day_-1.csv,4997,5003,5000.0,6,sell,-5
