day,timestamp,symbol,trades,traded_qty,signed_qty,buy_trades,sell_trades,neutral_trades,unknown_trades,net_buy_ratio
-1,439400,EMERALDS,1,7,-7,0,1,0,0,-1.0
-1,440400,TOMATOES,1,4,4,1,0,0,0,1.0
-1,442600,EMERALDS,1,6,-6,0,1,0,0,-1.0
-1,443900,TOMATOES,1,4,4,1,0,0,0,1.0
-1,446900,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,447400,EMERALDS,1,4,4,1,0,0,0,1.0
-1,447600,TOMATOES,1,4,4,1,0,0,0,1.0
-1,450300,EMERALDS,1,6,6,1,0,0,0,1.0
-1,450700,TOMATOES,1,4,4,1,0,0,0,1.0
-1,453700,EMERALDS,1,5,5,1,0,0,0,1.0
-1,453800,EMERALDS,1,5,-5,0,1,0,0,-1.0
-1,453900,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,454000,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,455400,EMERALDS,1,6,6,1,0,0,0,1.0
-1,456500,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,457400,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,457700,TOMATOES,1,4,4,1,0,0,0,1.0
-1,458200,EMERALDS,1,6,-6,0,1,0,0,-1.0
-1,459800,EMERALDS,1,4,4,1,0,0,0,1.0
-1,460700,EMERALDS,1,7,-7,0,1,0,0,-1.0
-1,463900,EMERALDS,1,8,8,1,0,0,0,1.0
-1,465000,TOMATOES,1,5,5,1,0,0,0,1.0
-1,467200,EMERALDS,1,6,-6,0,1,0,0,-1.0
-1,471900,EMERALDS,1,7,-7,0,1,0,0,-1.0
-1,472800,EMERALDS,1,7,7,1,0,0,0,1.0
-1,479200,EMERALDS,1,3,3,1,0,0,0,1.0
-1,479600,EMERALDS,1,7,7,1,0,0,0,1.0
-1,481500,TOMATOES,1,2,2,1,0,0,0,1.0
-1,483900,EMERALDS,1,6,6,1,0,0,0,1.0
-1,484200,EMERALDS,1,5,5,1,0,0,0,1.0
-1,487200,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,490300,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,493100,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,493900,EMERALDS,1,6,-6,0,1,0,0,-1.0
-1,495500,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,495700,TOMATOES,1,4,4,1,0,0,0,1.0
-1,498300,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,498400,TOMATOES,1,5,5,1,0,0,0,1.0
-1,500100,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,501700,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,501900,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,506500,EMERALDS,1,6,6,1,0,0,0,1.0
-1,508700,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,509300,TOMATOES,1,2,2,1,0,0,0,1.0
-1,509600,EMERALDS,1,3,-3,0,1,0,0,-1.0
-1,512300,EMERALDS,1,7,-7,0,1,0,0,-1.0
-1,513500,EMERALDS,1,7,-7,0,1,0,0,-1.0
-1,516200,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,516500,EMERALDS,1,6,6,1,0,0,0,1.0
-1,520100,TOMATOES,1,3,3,1,0,0,0,1.0
-1,520300,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,524900,EMERALDS,1,5,-5,0,1,0,0,-1.0
-1,525500,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,526400,TOMATOES,1,2,2,1,0,0,0,1.0
-1,532400,TOMATOES,1,5,5,1,0,0,0,1.0
-1,533600,EMERALDS,1,7,-7,0,1,0,0,-1.0
-1,534800,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,536100,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,536900,TOMATOES,1,2,2,1,0,0,0,1.0
-1,537800,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,538500,TOMATOES,1,4,4,1,0,0,0,1.0
-1,544100,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,546900,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,547600,TOMATOES,1,3,3,1,0,0,0,1.0
-1,548300,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,551300,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,552000,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,554200,TOMATOES,1,5,5,1,0,0,0,1.0
-1,555400,EMERALDS,1,4,4,1,0,0,0,1.0
-1,555500,EMERALDS,1,4,4,1,0,0,0,1.0
-1,558100,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,559100,TOMATOES,1,2,2,1,0,0,0,1.0
-1,559200,EMERALDS,1,7,7,1,0,0,0,1.0
-1,561800,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,562700,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,567700,EMERALDS,1,5,-5,0,1,0,0,-1.0
-1,568900,EMERALDS,1,5,-5,0,1,0,0,-1.0
-1,572200,EMERALDS,1,4,4,1,0,0,0,1.0
-1,575500,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,575900,EMERALDS,1,4,4,1,0,0,0,1.0
-1,575900,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,576200,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,576500,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,577000,EMERALDS,1,3,-3,0,1,0,0,-1.0
-1,578200,EMERALDS,1,3,3,1,0,0,0,1.0
-1,579400,TOMATOES,1,2,2,1,0,0,0,1.0
-1,579500,EMERALDS,1,5,-5,0,1,0,0,-1.0
-1,583400,TOMATOES,1,3,3,1,0,0,0,1.0
-1,585600,EMERALDS,1,4,4,1,0,0,0,1.0
-1,586600,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,587300,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,591700,TOMATOES,1,5,5,1,0,0,0,1.0
-1,593900,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,595100,TOMATOES,1,5,5,1,0,0,0,1.0
-1,595600,TOMATOES,1,3,3,1,0,0,0,1.0
-1,597400,EMERALDS,1,8,8,1,0,0,0,1.0
-1,598500,EMERALDS,1,3,-3,0,1,0,0,-1.0
-1,600000,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,601100,TOMATOES,1,3,3,1,0,0,0,1.0
-1,601500,EMERALDS,1,5,5,1,0,0,0,1.0
-1,602900,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,604600,TOMATOES,1,4,4,1,0,0,0,1.0
-1,604800,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,608100,TOMATOES,1,4,4,1,0,0,0,1.0
-1,609700,EMERALDS,1,6,-6,0,1,0,0,-1.0
-1,610700,EMERALDS,1,7,7,1,0,0,0,1.0
-1,611600,TOMATOES,1,4,4,1,0,0,0,1.0
-1,613800,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,615400,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,617500,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,618400,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,618900,TOMATOES,1,2,2,1,0,0,0,1.0
-1,619800,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,620900,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,625500,TOMATOES,1,2,2,1,0,0,0,1.0
-1,626600,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,627300,TOMATOES,1,2,2,1,0,0,0,1.0
-1,629300,TOMATOES,1,4,4,1,0,0,0,1.0
-1,629400,TOMATOES,1,3,3,1,0,0,0,1.0
-1,629500,EMERALDS,1,8,8,1,0,0,0,1.0
-1,630500,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,631100,EMERALDS,1,6,-6,0,1,0,0,-1.0
-1,631600,EMERALDS,1,4,-4,0,1,0,0,-1.0
-1,632500,EMERALDS,1,3,3,1,0,0,0,1.0
-1,632700,TOMATOES,1,3,3,1,0,0,0,1.0
-1,635200,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,635600,EMERALDS,1,4,-4,0,1,0,0,-1.0
-1,636500,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,642300,EMERALDS,1,3,-3,0,1,0,0,-1.0
-1,643400,EMERALDS,1,6,6,1,0,0,0,1.0
-1,643700,TOMATOES,1,2,2,1,0,0,0,1.0
-1,644600,TOMATOES,1,4,4,1,0,0,0,1.0
-1,646200,EMERALDS,1,8,8,1,0,0,0,1.0
-1,648600,TOMATOES,1,2,2,1,0,0,0,1.0
-1,650800,EMERALDS,1,6,-6,0,1,0,0,-1.0
-1,653400,TOMATOES,1,3,3,1,0,0,0,1.0
-1,655000,TOMATOES,1,4,4,1,0,0,0,1.0
-1,655500,TOMATOES,1,5,5,1,0,0,0,1.0
-1,657600,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,659700,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,662200,EMERALDS,1,8,-8,0,1,0,0,-1.0
-1,662700,EMERALDS,1,6,6,1,0,0,0,1.0
-1,664100,EMERALDS,1,6,6,1,0,0,0,1.0
-1,664800,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,665500,TOMATOES,1,3,3,1,0,0,0,1.0
-1,667000,EMERALDS,1,4,-4,0,1,0,0,-1.0
-1,667200,TOMATOES,1,4,4,1,0,0,0,1.0
-1,669400,TOMATOES,1,2,2,1,0,0,0,1.0
-1,672000,EMERALDS,1,7,7,1,0,0,0,1.0
-1,673600,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,674600,EMERALDS,1,5,-5,0,1,0,0,-1.0
-1,674700,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,680100,EMERALDS,1,8,-8,0,1,0,0,-1.0
-1,681100,EMERALDS,1,8,-8,0,1,0,0,-1.0
-1,681400,EMERALDS,1,5,-5,0,1,0,0,-1.0
-1,682700,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,686600,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,687200,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,690700,TOMATOES,1,2,2,1,0,0,0,1.0
-1,690800,EMERALDS,1,3,-3,0,1,0,0,-1.0
-1,697100,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,699400,EMERALDS,1,6,6,1,0,0,0,1.0
-1,705800,EMERALDS,1,3,3,1,0,0,0,1.0
-1,706000,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,708700,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,709800,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,710900,EMERALDS,1,6,-6,0,1,0,0,-1.0
-1,712800,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,713600,EMERALDS,1,3,3,1,0,0,0,1.0
-1,714900,TOMATOES,1,5,5,1,0,0,0,1.0
-1,715500,TOMATOES,1,2,2,1,0,0,0,1.0
-1,718300,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,718500,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,719500,TOMATOES,1,3,3,1,0,0,0,1.0
-1,720800,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,721100,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,722000,TOMATOES,1,2,2,1,0,0,0,1.0
-1,722200,EMERALDS,1,4,4,1,0,0,0,1.0
-1,722400,TOMATOES,1,4,4,1,0,0,0,1.0
-1,724900,TOMATOES,1,5,5,1,0,0,0,1.0
-1,726500,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,727400,EMERALDS,1,5,5,1,0,0,0,1.0
-1,732600,EMERALDS,1,7,7,1,0,0,0,1.0
-1,733000,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,733900,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,734000,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,735100,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,735900,TOMATOES,1,4,4,1,0,0,0,1.0
-1,736200,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,738100,EMERALDS,1,5,-5,0,1,0,0,-1.0
-1,738700,EMERALDS,1,5,5,1,0,0,0,1.0
-1,741500,TOMATOES,1,4,4,1,0,0,0,1.0
-1,744500,EMERALDS,1,4,-4,0,1,0,0,-1.0
-1,747700,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,748500,TOMATOES,1,5,5,1,0,0,0,1.0
-1,748600,EMERALDS,1,6,6,1,0,0,0,1.0
-1,750100,TOMATOES,1,3,3,1,0,0,0,1.0
-1,750500,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,751800,EMERALDS,1,3,3,1,0,0,0,1.0
-1,751800,TOMATOES,1,4,4,1,0,0,0,1.0
-1,752200,TOMATOES,1,3,3,1,0,0,0,1.0
-1,753700,EMERALDS,1,3,3,1,0,0,0,1.0
-1,756500,EMERALDS,1,5,5,1,0,0,0,1.0
-1,757300,EMERALDS,1,6,6,1,0,0,0,1.0
-1,757900,TOMATOES,1,2,2,1,0,0,0,1.0
-1,758600,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,759900,EMERALDS,1,4,-4,0,1,0,0,-1.0
-1,760100,EMERALDS,1,8,8,1,0,0,0,1.0
-1,762200,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,762400,EMERALDS,1,7,7,1,0,0,0,1.0
-1,762500,TOMATOES,1,4,4,1,0,0,0,1.0
-1,764200,EMERALDS,1,8,8,1,0,0,0,1.0
-1,767200,TOMATOES,1,3,3,1,0,0,0,1.0
-1,768100,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,768500,TOMATOES,1,2,2,1,0,0,0,1.0
-1,768800,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,774400,TOMATOES,1,3,3,1,0,0,0,1.0
-1,778700,TOMATOES,1,2,2,1,0,0,0,1.0
-1,779100,TOMATOES,1,4,4,1,0,0,0,1.0
-1,780500,TOMATOES,1,3,3,1,0,0,0,1.0
-1,781400,EMERALDS,1,6,-6,0,1,0,0,-1.0
-1,782800,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,785400,TOMATOES,1,2,2,1,0,0,0,1.0
-1,785800,EMERALDS,1,6,-6,0,1,0,0,-1.0
-1,789300,TOMATOES,1,5,5,1,0,0,0,1.0
-1,791600,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,792000,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,792200,EMERALDS,1,4,-4,0,1,0,0,-1.0
-1,792400,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,792800,TOMATOES,1,3,3,1,0,0,0,1.0
-1,795800,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,798200,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,800600,EMERALDS,1,5,5,1,0,0,0,1.0
-1,803500,TOMATOES,1,4,4,1,0,0,0,1.0
-1,804100,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,805400,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,807500,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,809700,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,809800,TOMATOES,1,3,3,1,0,0,0,1.0
-1,810900,EMERALDS,1,8,-8,0,1,0,0,-1.0
-1,815200,EMERALDS,1,3,-3,0,1,0,0,-1.0
-1,816000,TOMATOES,1,2,2,1,0,0,0,1.0
-1,816300,TOMATOES,1,2,2,1,0,0,0,1.0
-1,816400,TOMATOES,1,3,3,1,0,0,0,1.0
-1,816600,TOMATOES,1,2,2,1,0,0,0,1.0
-1,817300,EMERALDS,1,6,-6,0,1,0,0,-1.0
-1,817900,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,818400,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,822000,EMERALDS,1,3,-3,0,1,0,0,-1.0
-1,826000,TOMATOES,1,2,2,1,0,0,0,1.0
-1,827400,TOMATOES,1,2,2,1,0,0,0,1.0
-1,828100,EMERALDS,1,7,7,1,0,0,0,1.0
-1,829700,TOMATOES,1,2,2,1,0,0,0,1.0
-1,830800,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,830900,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,831900,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,832300,EMERALDS,1,3,3,1,0,0,0,1.0
-1,832400,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,834800,EMERALDS,1,7,-7,0,1,0,0,-1.0
-1,840800,TOMATOES,1,2,2,1,0,0,0,1.0
-1,842700,EMERALDS,1,6,6,1,0,0,0,1.0
-1,846500,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,847600,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,848100,EMERALDS,1,8,8,1,0,0,0,1.0
-1,848400,TOMATOES,1,3,3,1,0,0,0,1.0
-1,850100,EMERALDS,1,5,-5,0,1,0,0,-1.0
-1,854500,TOMATOES,1,3,3,1,0,0,0,1.0
-1,858300,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,858700,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,861100,TOMATOES,1,2,2,1,0,0,0,1.0
-1,862500,TOMATOES,1,5,5,1,0,0,0,1.0
-1,862700,EMERALDS,1,6,6,1,0,0,0,1.0
-1,863700,EMERALDS,1,6,-6,0,1,0,0,-1.0
-1,864500,EMERALDS,1,7,-7,0,1,0,0,-1.0
-1,864600,EMERALDS,1,5,5,1,0,0,0,1.0
-1,865700,TOMATOES,1,5,5,1,0,0,0,1.0
-1,866200,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,868100,TOMATOES,1,4,4,1,0,0,0,1.0
-1,869800,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,870700,EMERALDS,1,5,5,1,0,0,0,1.0
-1,874400,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,875500,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,875800,EMERALDS,1,6,6,1,0,0,0,1.0
-1,877100,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,881200,EMERALDS,1,8,-8,0,1,0,0,-1.0
-1,881400,EMERALDS,1,7,-7,0,1,0,0,-1.0
-1,883400,EMERALDS,1,5,5,1,0,0,0,1.0
-1,885900,EMERALDS,1,4,-4,0,1,0,0,-1.0
-1,885900,TOMATOES,1,4,4,1,0,0,0,1.0
-1,886500,TOMATOES,1,3,3,1,0,0,0,1.0
-1,886900,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,890500,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,893100,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,894400,EMERALDS,1,4,4,1,0,0,0,1.0
-1,899100,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,900100,TOMATOES,1,4,4,1,0,0,0,1.0
-1,900200,EMERALDS,1,8,8,1,0,0,0,1.0
-1,900300,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,900900,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,904500,EMERALDS,1,3,-3,0,1,0,0,-1.0
-1,905000,EMERALDS,1,7,7,1,0,0,0,1.0
-1,905600,EMERALDS,1,5,5,1,0,0,0,1.0
-1,908200,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,909100,EMERALDS,1,6,-6,0,1,0,0,-1.0
-1,909200,TOMATOES,1,2,2,1,0,0,0,1.0
-1,909400,EMERALDS,1,4,-4,0,1,0,0,-1.0
-1,911100,TOMATOES,1,3,3,1,0,0,0,1.0
-1,911500,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,912500,TOMATOES,1,4,4,1,0,0,0,1.0
-1,913800,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,914300,TOMATOES,1,2,2,1,0,0,0,1.0
-1,915100,EMERALDS,1,3,-3,0,1,0,0,-1.0
-1,920000,TOMATOES,1,4,-4,0,1,0,0,-1.0
-1,924600,EMERALDS,1,4,4,1,0,0,0,1.0
-1,925200,TOMATOES,1,3,3,1,0,0,0,1.0
-1,925500,TOMATOES,1,2,2,1,0,0,0,1.0
-1,925800,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,926600,TOMATOES,1,3,3,1,0,0,0,1.0
-1,928700,EMERALDS,1,5,5,1,0,0,0,1.0
-1,929200,TOMATOES,1,4,4,1,0,0,0,1.0
-1,931900,EMERALDS,1,3,3,1,0,0,0,1.0
-1,933700,TOMATOES,1,5,5,1,0,0,0,1.0
-1,935000,TOMATOES,1,2,2,1,0,0,0,1.0
-1,938200,TOMATOES,1,5,5,1,0,0,0,1.0
-1,940100,EMERALDS,1,4,4,1,0,0,0,1.0
-1,940200,TOMATOES,1,5,5,1,0,0,0,1.0
-1,940300,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,940900,EMERALDS,1,6,-6,0,1,0,0,-1.0
-1,941400,EMERALDS,1,7,7,1,0,0,0,1.0
-1,948000,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,950400,TOMATOES,1,3,3,1,0,0,0,1.0
-1,951800,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,952000,EMERALDS,1,6,-6,0,1,0,0,-1.0
-1,954400,EMERALDS,1,8,8,1,0,0,0,1.0
-1,955600,EMERALDS,1,3,-3,0,1,0,0,-1.0
-1,957600,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,967400,TOMATOES,1,5,5,1,0,0,0,1.0
-1,968200,EMERALDS,1,6,6,1,0,0,0,1.0
-1,969600,EMERALDS,1,6,6,1,0,0,0,1.0
-1,969700,TOMATOES,1,3,3,1,0,0,0,1.0
-1,972900,EMERALDS,1,5,-5,0,1,0,0,-1.0
-1,973400,EMERALDS,1,8,8,1,0,0,0,1.0
-1,977900,TOMATOES,1,5,-5,0,1,0,0,-1.0
-1,979000,TOMATOES,1,5,5,1,0,0,0,1.0
-1,979200,EMERALDS,1,6,6,1,0,0,0,1.0
-1,982500,TOMATOES,1,3,-3,0,1,0,0,-1.0
-1,982900,EMERALDS,1,6,6,1,0,0,0,1.0
-1,983800,EMERALDS,1,3,3,1,0,0,0,1.0
-1,985100,TOMATOES,1,2,-2,0,1,0,0,-1.0
-1,985600,EMERALDS,1,6,6,1,0,0,0,1.0
-1,993000,TOMATOES,1,2,2,1,0,0,0,1.0
-1,995600,TOMATOES,1,3,3,1,0,0,0,1.0
